id,source,page,title,status,old_len,new_len
N2-kanji-0167,N2 Junbi Hán tự,68,採,replaced,153,21
N2-kanji-0168,N2 Junbi Hán tự,68,募,replaced,166,302
N2-kanji-0169,N2 Junbi Hán tự,68,雇,replaced,136,144
N2-kanji-0170,N2 Junbi Hán tự,69,総,replaced,122,122
N2-kanji-0171,N2 Junbi Hán tự,70,企,replaced,113,103
N2-kanji-0172,N2 Junbi Hán tự,70,依,replaced,135,12
N2-kanji-0173,N2 Junbi Hán tự,70,頼,replaced,174,308
N2-kanji-0174,N2 Junbi Hán tự,71,比,replaced,126,126
N2-kanji-0175,N2 Junbi Hán tự,71,較,replaced,71,71
N2-kanji-0176,N2 Junbi Hán tự,72,評,replaced,127,115
N2-kanji-0177,N2 Junbi Hán tự,72,善,replaced,140,140
N2-kanji-0178,N2 Junbi Hán tự,72,努,replaced,98,110
N2-kanji-0179,N2 Junbi Hán tự,73,購,replaced,108,108
N2-kanji-0180,N2 Junbi Hán tự,73,額,replaced,163,163
N2-kanji-0181,N2 Junbi Hán tự,73,納,replaced,201,208
N2-kanji-0182,N2 Junbi Hán tự,74,景,replaced,153,143
N2-kanji-0183,N2 Junbi Hán tự,74,資,replaced,182,174
N2-kanji-0184,N2 Junbi Hán tự,74,益,replaced,150,158
N2-kanji-0185,N2 Junbi Hán tự,75,株,replaced,113,113
N2-kanji-0186,N2 Junbi Hán tự,76,増,replaced,169,161
N2-kanji-0187,N2 Junbi Hán tự,76,損,replaced,148,149
N2-kanji-0188,N2 Junbi Hán tự,76,拡,replaced,116,126
N2-kanji-0189,N2 Junbi Hán tự,77,縮,replaced,173,178
N2-kanji-0190,N2 Junbi Hán tự,77,焦,replaced,197,203
N2-kanji-0191,N2 Junbi Hán tự,78,刑,replaced,113,103
N2-kanji-0192,N2 Junbi Hán tự,78,捜,replaced,113,113
N2-kanji-0193,N2 Junbi Hán tự,78,裁,replaced,106,114
N2-kanji-0194,N2 Junbi Hán tự,79,削,replaced,136,136
N2-kanji-0195,N2 Junbi Hán tự,80,戻,replaced,136,129
N2-kanji-0196,N2 Junbi Hán tự,80,換,replaced,153,160
N2-kanji-0197,N2 Junbi Hán tự,80,替,replaced,137,148
N2-kanji-0198,N2 Junbi Hán tự,81,抽,replaced,120,120
N2-kanji-0199,N2 Junbi Hán tự,82,略,replaced,160,163
N2-kanji-0200,N2 Junbi Hán tự,82,充,replaced,174,174
N2-kanji-0201,N2 Junbi Hán tự,82,除,replaced,150,162
N2-kanji-0202,N2 Junbi Hán tự,83,余,replaced,207,210
N2-kanji-0203,N2 Junbi Hán tự,84,誘,replaced,186,176
N2-kanji-0204,N2 Junbi Hán tự,84,勧,replaced,149,149
N2-kanji-0205,N2 Junbi Hán tự,84,寄,replaced,199,216
N2-kanji-0206,N2 Junbi Hán tự,85,迷,replaced,190,190
N2-kanji-0207,N2 Junbi Hán tự,85,占,replaced,159,164
N2-kanji-0208,N2 Junbi Hán tự,86,印,replaced,146,60
N2-kanji-0209,N2 Junbi Hán tự,86,与,replaced,179,256
N2-kanji-0210,N2 Junbi Hán tự,86,齢,replaced,100,110
N2-kanji-0211,N2 Junbi Hán tự,87,籍,replaced,140,140
N2-kanji-0212,N2 Junbi Hán tự,87,際,replaced,100,105
N2-kanji-0213,N2 Junbi Hán tự,88,毒,replaced,153,143
N2-kanji-0214,N2 Junbi Hán tự,88,殺,replaced,153,153
N2-kanji-0215,N2 Junbi Hán tự,88,暴,replaced,156,169
N2-kanji-0216,N2 Junbi Hán tự,89,恐,replaced,181,181
N2-kanji-0217,N2 Junbi Hán tự,89,嫌,replaced,176,184
N2-kanji-0218,N2 Junbi Hán tự,90,緊,replaced,175,165
N2-kanji-0219,N2 Junbi Hán tự,90,破,replaced,156,156
N2-kanji-0220,N2 Junbi Hán tự,90,別,replaced,155,165
N2-kanji-0221,N2 Junbi Hán tự,91,離,replaced,224,228
N2-kanji-0222,N2 Junbi Hán tự,91,叫,replaced,75,75
N2-kanji-0223,N2 Junbi Hán tự,92,誤,replaced,183,155
N2-kanji-0224,N2 Junbi Hán tự,92,謝,replaced,132,151
N2-kanji-0225,N2 Junbi Hán tự,92,励,replaced,114,131
N2-kanji-0226,N2 Junbi Hán tự,93,冗,replaced,113,113
N2-kanji-0227,N2 Junbi Hán tự,93,握,replaced,147,145
N2-kanji-0228,N2 Junbi Hán tự,93,絶,replaced,187,190
N2-kanji-0229,N2 Junbi Hán tự,94,片,replaced,124,114
N2-kanji-0230,N2 Junbi Hán tự,94,裏,replaced,117,117
N2-kanji-0231,N2 Junbi Hán tự,94,幅,replaced,124,135
N2-kanji-0232,N2 Junbi Hán tự,95,版,replaced,121,121
N2-kanji-0233,N2 Junbi Hán tự,96,刷,replaced,131,121
N2-kanji-0234,N2 Junbi Hán tự,96,枠,replaced,124,124
N2-kanji-0235,N2 Junbi Hán tự,96,縦,replaced,128,138
N2-kanji-0236,N2 Junbi Hán tự,97,斜,replaced,138,138
N2-kanji-0237,N2 Junbi Hán tự,97,端,replaced,196,196
N2-kanji-0238,N2 Junbi Hán tự,98,掘,replaced,147,19
N2-kanji-0239,N2 Junbi Hán tự,98,埋,replaced,113,232
N2-kanji-0240,N2 Junbi Hán tự,98,泥,replaced,97,109
N2-kanji-0241,N2 Junbi Hán tự,99,炭,replaced,165,165
N2-kanji-0242,N2 Junbi Hán tự,99,鉱,replaced,128,128
N2-kanji-0243,N2 Junbi Hán tự,99,銅,replaced,102,102
N2-kanji-0244,N2 Junbi Hán tự,100,純,replaced,145,135
N2-kanji-0245,N2 Junbi Hán tự,100,快,replaced,216,216
N2-kanji-0246,N2 Junbi Hán tự,100,甘,replaced,82,93
N2-kanji-0247,N2 Junbi Hán tự,101,薄,replaced,180,187
N2-kanji-0248,N2 Junbi Hán tự,102,硬,replaced,137,127
N2-kanji-0249,N2 Junbi Hán tự,102,鋭,replaced,122,122
N2-kanji-0250,N2 Junbi Hán tự,102,鈍,replaced,133,146
N2-kanji-0251,N2 Junbi Hán tự,103,詳,replaced,119,119
N2-kanji-0252,N2 Junbi Hán tự,103,簡,replaced,130,130
N2-kanji-0253,N2 Junbi Hán tự,104,潔,replaced,187,177
N2-kanji-0254,N2 Junbi Hán tự,104,頑,replaced,152,152
N2-kanji-0255,N2 Junbi Hán tự,104,勇,replaced,114,124
N2-kanji-0256,N2 Junbi Hán tự,105,賢,replaced,135,135
N2-kanji-0257,N2 Junbi Hán tự,105,珍,replaced,125,125
N2-kanji-0258,N2 Junbi Hán tự,106,宇,replaced,88,8
N2-kanji-0259,N2 Junbi Hán tự,106,宙,replaced,90,162
N2-kanji-0260,N2 Junbi Hán tự,106,環,replaced,137,149
N2-kanji-0261,N2 Junbi Hán tự,107,境,replaced,178,182
N2-kanji-0262,N2 Junbi Hán tự,107,極,replaced,174,175
N2-kanji-0263,N2 Junbi Hán tự,107,昇,replaced,123,123
N2-kanji-0264,N2 Junbi Hán tự,108,乾,replaced,155,10
N2-kanji-0265,N2 Junbi Hán tự,108,燥,replaced,95,231
N2-kanji-0266,N2 Junbi Hán tự,108,湿,replaced,223,235
N2-kanji-0267,N2 Junbi Hán tự,109,涼,replaced,111,111
N2-kanji-0268,N2 Junbi Hán tự,109,雷,replaced,145,145
N2-kanji-0269,N2 Junbi Hán tự,109,嵐,replaced,105,105
N2-kanji-0270,N2 Junbi Hán tự,110,漁,replaced,76,69
N2-kanji-0271,N2 Junbi Hán tự,110,航,replaced,132,132
N2-kanji-0272,N2 Junbi Hán tự,110,融,replaced,154,164
N2-kanji-0273,N2 Junbi Hán tự,111,層,replaced,141,142
N2-kanji-0274,N2 Junbi Hán tự,111,砂,replaced,122,126
N2-kanji-0275,N2 Junbi Hán tự,112,災,too_short,141,1
N2-kanji-0276,N2 Junbi Hán tự,112,害,replaced,133,279
N2-kanji-0277,N2 Junbi Hán tự,112,防,replaced,137,147
N2-kanji-0278,N2 Junbi Hán tự,113,影,replaced,147,43
N2-kanji-0279,N2 Junbi Hán tự,113,響,replaced,130,235
N2-kanji-0280,N2 Junbi Hán tự,114,被,replaced,123,123
N2-kanji-0281,N2 Junbi Hán tự,114,壊,replaced,133,133
N2-kanji-0282,N2 Junbi Hán tự,114,傾,replaced,192,200
N2-kanji-0283,N2 Junbi Hán tự,115,崩,replaced,121,121
N2-kanji-0284,N2 Junbi Hán tự,116,洪,replaced,100,90
N2-kanji-0285,N2 Junbi Hán tự,116,津,replaced,66,66
N2-kanji-0286,N2 Junbi Hán tự,116,荒,replaced,139,147
N2-kanji-0287,N2 Junbi Hán tự,117,激,replaced,180,180
N2-kanji-0288,N2 Junbi Hán tự,118,尊,replaced,155,263
N2-kanji-0289,N2 Junbi Hán tự,118,敬,replaced,112,13
N2-kanji-0290,N2 Junbi Hán tự,118,参,replaced,227,237
N2-kanji-0291,N2 Junbi Hán tự,119,致,replaced,132,132
N2-kanji-0292,N2 Junbi Hán tự,119,召,replaced,79,79
N2-kanji-0293,N2 Junbi Hán tự,120,拝,replaced,86,76
N2-kanji-0294,N2 Junbi Hán tự,120,了,replaced,68,68
N2-kanji-0295,N2 Junbi Hán tự,120,承,replaced,147,157
N2-kanji-0296,N2 Junbi Hán tự,121,伺,replaced,144,144
N2-kanji-0297,N2 Junbi Hán tự,121,頂,replaced,152,152
N2-kanji-0298,N2 Junbi Hán tự,122,照,replaced,173,166
N2-kanji-0299,N2 Junbi Hán tự,122,貨,replaced,174,174
N2-kanji-0300,N2 Junbi Hán tự,122,振,replaced,95,103
N2-kanji-0301,N2 Junbi Hán tự,123,判,replaced,138,144
N2-kanji-0302,N2 Junbi Hán tự,124,劇,replaced,129,119
N2-kanji-0303,N2 Junbi Hán tự,124,舞,replaced,151,155
N2-kanji-0304,N2 Junbi Hán tự,124,堂,replaced,171,179
N2-kanji-0305,N2 Junbi Hán tự,125,展,replaced,161,161
N2-kanji-0306,N2 Junbi Hán tự,126,跡,replaced,122,112
N2-kanji-0307,N2 Junbi Hán tự,126,祈,replaced,87,87
N2-kanji-0308,N2 Junbi Hán tự,126,恵,replaced,118,132
N2-kanji-0309,N2 Junbi Hán tự,127,至,replaced,136,136
N2-kanji-0310,N2 Junbi Hán tự,128,警,replaced,146,149
N2-kanji-0311,N2 Junbi Hán tự,128,署,replaced,138,138
N2-kanji-0312,N2 Junbi Hán tự,128,乱,replaced,143,155
N2-kanji-0313,N2 Junbi Hán tự,129,扱,replaced,140,102
N2-kanji-0314,N2 Junbi Hán tự,129,及,replaced,108,147
N2-kanji-0315,N2 Junbi Hán tự,130,講,replaced,140,130
N2-kanji-0316,N2 Junbi Hán tự,130,義,replaced,118,118
N2-kanji-0317,N2 Junbi Hán tự,130,導,replaced,129,141
N2-kanji-0318,N2 Junbi Hán tự,131,専,replaced,153,153
N2-kanji-0319,N2 Junbi Hán tự,131,限,replaced,138,138
N2-kanji-0320,N2 Junbi Hán tự,131,修,replaced,149,149
N2-kanji-0321,N2 Junbi Hán tự,132,述,replaced,158,148
N2-kanji-0322,N2 Junbi Hán tự,132,将,replaced,139,139
N2-kanji-0323,N2 Junbi Hán tự,132,博,replaced,124,139
N2-kanji-0324,N2 Junbi Hán tự,133,策,replaced,122,122
N2-kanji-0325,N2 Junbi Hán tự,133,基,replaced,118,118
N2-kanji-0326,N2 Junbi Hán tự,134,句,replaced,117,107
N2-kanji-0327,N2 Junbi Hán tự,134,詞,replaced,107,107
N2-kanji-0328,N2 Junbi Hán tự,134,覧,replaced,131,141
N2-kanji-0329,N2 Junbi Hán tự,135,簿,replaced,110,110
N2-kanji-0330,N2 Junbi Hán tự,135,塾,replaced,95,95
N2-kanji-0331,N2 Junbi Hán tự,136,党,replaced,119,109
N2-kanji-0332,N2 Junbi Hán tự,136,民,replaced,168,169
N2-kanji-0333,N2 Junbi Hán tự,136,挙,replaced,138,146
N2-kanji-0334,N2 Junbi Hán tự,137,委,replaced,143,143
N2-kanji-0335,N2 Junbi Hán tự,138,権,replaced,126,116
N2-kanji-0336,N2 Junbi Hán tự,138,票,replaced,153,153
N2-kanji-0337,N2 Junbi Hán tự,138,統,replaced,148,158
N2-kanji-0338,N2 Junbi Hán tự,139,序,replaced,86,86
N2-kanji-0339,N2 Junbi Hán tự,139,批,replaced,130,130
N2-kanji-0340,N2 Junbi Hán tự,140,条,replaced,166,157
N2-kanji-0341,N2 Junbi Hán tự,140,司,replaced,135,135
N2-kanji-0342,N2 Junbi Hán tự,140,省,replaced,163,176
N2-kanji-0343,N2 Junbi Hán tự,141,庁,replaced,143,143
N2-kanji-0344,N2 Junbi Hán tự,142,敵,replaced,134,124
N2-kanji-0345,N2 Junbi Hán tự,142,領,replaced,121,121
N2-kanji-0346,N2 Junbi Hán tự,142,侵,replaced,138,146
N2-kanji-0347,N2 Junbi Hán tự,143,銃,replaced,103,103
N2-kanji-0348,N2 Junbi Hán tự,144,護,replaced,112,102
N2-kanji-0349,N2 Junbi Hán tự,144,衛,replaced,123,123
N2-kanji-0350,N2 Junbi Hán tự,144,屈,replaced,155,163
N2-kanji-0351,N2 Junbi Hán tự,145,却,replaced,132,132
N2-kanji-0352,N2 Junbi Hán tự,146,攻,too_short,97,1
N2-kanji-0353,N2 Junbi Hán tự,146,撃,replaced,145,245
N2-kanji-0354,N2 Junbi Hán tự,146,爆,replaced,138,150
N2-kanji-0355,N2 Junbi Hán tự,147,討,replaced,114,114
N2-kanji-0356,N2 Junbi Hán tự,147,射,replaced,139,139
N2-kanji-0357,N2 Junbi Hán tự,147,武,replaced,117,117
N2-kanji-0358,N2 Junbi Hán tự,148,模,replaced,152,155
N2-kanji-0359,N2 Junbi Hán tự,148,範,replaced,163,151
N2-kanji-0360,N2 Junbi Hán tự,148,幼,replaced,134,144
N2-kanji-0361,N2 Junbi Hán tự,149,稚,replaced,80,80
N2-kanji-0362,N2 Junbi Hán tự,149,継,replaced,135,135
N2-kanji-0363,N2 Junbi Hán tự,150,恥,replaced,157,151
N2-kanji-0364,N2 Junbi Hán tự,150,旬,replaced,157,161
N2-kanji-0365,N2 Junbi Hán tự,150,補,replaced,209,219
N2-kanji-0366,N2 Junbi Hán tự,151,隠,replaced,163,166
N2-kanji-0367,N2 Junbi Hán tự,151,劣,replaced,209,209
N2-kanji-0368,N2 Junbi Hán tự,151,継,replaced,135,135
N2-kanji-0369,N2 Junbi Hán tự,152,伴,replaced,144,139
N2-kanji-0370,N2 Junbi Hán tự,152,絞,replaced,165,165
N2-kanji-0371,N2 Junbi Hán tự,152,憎,replaced,152,166
N2-kanji-0372,N2 Junbi Hán tự,153,率,replaced,163,168
N2-kanji-0373,N2 Junbi Hán tự,153,垂,replaced,102,102
N2-kanji-0374,N2 Junbi Hán tự,154,拠,replaced,141,135
N2-kanji-0375,N2 Junbi Hán tự,154,抵,replaced,102,102
N2-kanji-0376,N2 Junbi Hán tự,154,墓,replaced,116,126
N2-kanji-0377,N2 Junbi Hán tự,155,揚,replaced,193,193
N2-kanji-0378,N2 Junbi Hán tự,155,偉,replaced,120,120
N2-kanji-0379,N2 Junbi Hán tự,156,請,replaced,172,162
N2-kanji-0380,N2 Junbi Hán tự,156,属,replaced,132,127
N2-kanji-0381,N2 Junbi Hán tự,156,免,replaced,155,167
N2-kanji-0382,N2 Junbi Hán tự,157,剣,replaced,107,107
N2-kanji-0383,N2 Junbi Hán tự,157,辞,replaced,126,126
N2-kanji-0384,N2 Junbi Hán tự,157,適,replaced,178,178
N2-kanji-0385,N2 Junbi Hán tự,158,儀,replaced,164,154
N2-kanji-0386,N2 Junbi Hán tự,158,施,replaced,130,136
N2-kanji-0387,N2 Junbi Hán tự,158,推,replaced,177,187
N2-kanji-0388,N2 Junbi Hán tự,159,副,replaced,135,135
N2-kanji-0389,N2 Junbi Hán tự,159,滴,replaced,122,122
N2-kanji-0390,N2 Junbi Hán tự,160,密,replaced,195,195
N2-kanji-0391,N2 Junbi Hán tự,160,陽,replaced,159,159
N2-kanji-0392,N2 Junbi Hán tự,160,乏,replaced,137,149
N2-kanji-0393,N2 Junbi Hán tự,161,築,replaced,158,158
N2-kanji-0394,N2 Junbi Hán tự,161,識,replaced,163,163
N2-kanji-0395,N2 Junbi Hán tự,161,擦,replaced,135,135
N3-vocab-0001,N3 Junbi Từ vựng,8,男性,replaced,30,30
N3-vocab-0002,N3 Junbi Từ vựng,8,女性,replaced,36,36
N3-vocab-0003,N3 Junbi Từ vựng,8,高齢,replaced,69,80
N3-vocab-0004,N3 Junbi Từ vựng,9,年上,replaced,50,50
N3-vocab-0005,N3 Junbi Từ vựng,9,目上,replaced,51,51
N3-vocab-0006,N3 Junbi Từ vựng,9,先輩・後輩,replaced,131,131
N3-vocab-0007,N3 Junbi Từ vựng,9,上司,replaced,64,64
N3-vocab-0008,N3 Junbi Từ vựng,10,相手,replaced,96,96
N3-vocab-0009,N3 Junbi Từ vựng,10,知り合い,replaced,87,87
N3-vocab-0010,N3 Junbi Từ vựng,10,友人,replaced,52,52
N3-vocab-0011,N3 Junbi Từ vựng,11,仲,replaced,80,80
N3-vocab-0012,N3 Junbi Từ vựng,11,生年月日,too_short,73,1
N3-vocab-0013,N3 Junbi Từ vựng,11,誕生,replaced,70,249
N3-vocab-0014,N3 Junbi Từ vựng,11,年,replaced,167,62
N3-vocab-0015,N3 Junbi Từ vựng,12,出身,replaced,71,83
N3-vocab-0016,N3 Junbi Từ vựng,12,故郷,replaced,121,19
N3-vocab-0017,N3 Junbi Từ vựng,12,成長,replaced,78,177
N3-vocab-0018,N3 Junbi Từ vựng,13,成人,replaced,62,62
N3-vocab-0019,N3 Junbi Từ vựng,13,合格,replaced,54,54
N3-vocab-0020,N3 Junbi Từ vựng,14,進学,replaced,31,31
N3-vocab-0021,N3 Junbi Từ vựng,14,退学,replaced,54,54
N3-vocab-0022,N3 Junbi Từ vựng,14,就職,replaced,59,70
N3-vocab-0023,N3 Junbi Từ vựng,15,退職,replaced,153,153
N3-vocab-0024,N3 Junbi Từ vựng,15,失業,replaced,100,101
N3-vocab-0025,N3 Junbi Từ vựng,15,残業,replaced,35,35
N3-vocab-0026,N3 Junbi Từ vựng,16,生活,replaced,141,141
N3-vocab-0027,N3 Junbi Từ vựng,16,通勤,replaced,107,107
N3-vocab-0028,N3 Junbi Từ vựng,16,学歴,replaced,129,129
N3-vocab-0029,N3 Junbi Từ vựng,17,給料,replaced,56,56
N3-vocab-0030,N3 Junbi Từ vựng,17,面接,replaced,66,66
N3-vocab-0031,N3 Junbi Từ vựng,17,休憩,replaced,55,55
N3-vocab-0032,N3 Junbi Từ vựng,17,観光,replaced,108,108
N3-vocab-0033,N3 Junbi Từ vựng,17,帰国,replaced,40,40
N3-vocab-0034,N3 Junbi Từ vựng,18,帰省,replaced,44,44
N3-vocab-0035,N3 Junbi Từ vựng,18,帰宅,replaced,32,32
N3-vocab-0036,N3 Junbi Từ vựng,18,参加,replaced,60,60
N3-vocab-0037,N3 Junbi Từ vựng,18,出席・欠席,replaced,64,64
N3-vocab-0038,N3 Junbi Từ vựng,18,遅刻,replaced,66,66
N3-vocab-0039,N3 Junbi Từ vựng,19,化粧,replaced,135,135
N3-vocab-0040,N3 Junbi Từ vựng,19,計算,replaced,58,69
N3-vocab-0041,N3 Junbi Từ vựng,20,計画,replaced,93,93
N3-vocab-0042,N3 Junbi Từ vựng,20,成功・失敗,replaced,64,249
N3-vocab-0043,N3 Junbi Từ vựng,20,準備,replaced,183,7
N3-vocab-0044,N3 Junbi Từ vựng,21,整理,replaced,45,45
N3-vocab-0045,N3 Junbi Từ vựng,21,注文,replaced,104,104
N3-vocab-0046,N3 Junbi Từ vựng,21,貯金,replaced,65,65
N3-vocab-0047,N3 Junbi Từ vựng,21,徹夜,replaced,41,41
N3-vocab-0048,N3 Junbi Từ vựng,22,引っ越し,replaced,79,79
N3-vocab-0049,N3 Junbi Từ vựng,22,身長,replaced,62,62
N3-vocab-0050,N3 Junbi Từ vựng,22,体重,replaced,149,149
N3-vocab-0051,N3 Junbi Từ vựng,23,けが,replaced,73,73
N3-vocab-0052,N3 Junbi Từ vựng,23,会,replaced,62,62
N3-vocab-0053,N3 Junbi Từ vựng,23,趣味,replaced,72,72
N3-vocab-0054,N3 Junbi Từ vựng,23,興味,replaced,96,96
N3-vocab-0055,N3 Junbi Từ vựng,24,思い出,replaced,78,78
N3-vocab-0056,N3 Junbi Từ vựng,24,冗談,replaced,42,42
N3-vocab-0057,N3 Junbi Từ vựng,24,目的,replaced,44,44
N3-vocab-0058,N3 Junbi Từ vựng,25,約束,replaced,122,122
N3-vocab-0059,N3 Junbi Từ vựng,25,おしゃべり,replaced,82,61
N3-vocab-0060,N3 Junbi Từ vựng,25,遠慮,replaced,114,125
N3-vocab-0061,N3 Junbi Từ vựng,26,我慢,replaced,79,79
N3-vocab-0062,N3 Junbi Từ vựng,26,迷惑,replaced,77,77
N3-vocab-0063,N3 Junbi Từ vựng,26,希望,replaced,103,103
N3-vocab-0064,N3 Junbi Từ vựng,27,夢,replaced,193,193
N3-vocab-0065,N3 Junbi Từ vựng,27,賛成,replaced,71,71
N3-vocab-0066,N3 Junbi Từ vựng,27,反対,replaced,57,57
N3-vocab-0067,N3 Junbi Từ vựng,28,想像,replaced,124,124
N3-vocab-0068,N3 Junbi Từ vựng,28,努力,replaced,147,147
N3-vocab-0069,N3 Junbi Từ vựng,28,太陽,replaced,70,70
N3-vocab-0070,N3 Junbi Từ vựng,29,地球,replaced,60,60
N3-vocab-0071,N3 Junbi Từ vựng,29,温度,replaced,96,96
N3-vocab-0072,N3 Junbi Từ vựng,29,湿度,replaced,81,81
N3-vocab-0073,N3 Junbi Từ vựng,29,湿気,replaced,30,30
N3-vocab-0074,N3 Junbi Từ vựng,30,梅雨,replaced,54,23
N3-vocab-0075,N3 Junbi Từ vựng,30,かび,replaced,36,12
N3-vocab-0076,N3 Junbi Từ vựng,30,暖房,replaced,114,114
N3-vocab-0077,N3 Junbi Từ vựng,30,皮,replaced,27,82
N3-vocab-0078,N3 Junbi Từ vựng,31,缶,replaced,47,47
N3-vocab-0079,N3 Junbi Từ vựng,31,画面,replaced,59,59
N3-vocab-0080,N3 Junbi Từ vựng,31,番組,replaced,79,91
N3-vocab-0081,N3 Junbi Từ vựng,32,記事,replaced,62,62
N3-vocab-0082,N3 Junbi Từ vựng,32,近所,replaced,245,245
N3-vocab-0083,N3 Junbi Từ vựng,33,警察,replaced,81,81
N3-vocab-0084,N3 Junbi Từ vựng,33,犯人,replaced,49,49
N3-vocab-0085,N3 Junbi Từ vựng,33,小銭,replaced,117,117
N3-vocab-0086,N3 Junbi Từ vựng,34,ごちそう,replaced,112,112
N3-vocab-0087,N3 Junbi Từ vựng,34,作者,replaced,257,257
N3-vocab-0088,N3 Junbi Từ vựng,34,作品,replaced,71,71
N3-vocab-0089,N3 Junbi Từ vựng,35,制服,replaced,112,115
N3-vocab-0090,N3 Junbi Từ vựng,35,洗剤,replaced,59,59
N3-vocab-0091,N3 Junbi Từ vựng,35,底,replaced,101,101
N3-vocab-0092,N3 Junbi Từ vựng,36,地下,replaced,71,71
N3-vocab-0093,N3 Junbi Từ vựng,36,寺,replaced,43,43
N3-vocab-0094,N3 Junbi Từ vựng,36,高速道路,replaced,137,137
N3-vocab-0095,N3 Junbi Từ vựng,37,坂,replaced,48,48
N3-vocab-0096,N3 Junbi Từ vựng,37,煙,replaced,61,61
N3-vocab-0097,N3 Junbi Từ vựng,37,灰,replaced,39,39
N3-vocab-0098,N3 Junbi Từ vựng,38,判,replaced,78,78
N3-vocab-0099,N3 Junbi Từ vựng,38,名刺,replaced,88,88
N3-vocab-0100,N3 Junbi Từ vựng,38,免許,replaced,125,138
N3-vocab-0101,N3 Junbi Từ vựng,39,多く,replaced,38,38
N3-vocab-0102,N3 Junbi Từ vựng,39,前半・後半,replaced,70,70
N3-vocab-0103,N3 Junbi Từ vựng,39,最高,replaced,187,187
N3-vocab-0104,N3 Junbi Từ vựng,40,最低,replaced,144,144
N3-vocab-0105,N3 Junbi Từ vựng,40,最初,replaced,91,91
N3-vocab-0106,N3 Junbi Từ vựng,40,最後,replaced,82,82
N3-vocab-0107,N3 Junbi Từ vựng,40,自動,replaced,112,112
N3-vocab-0108,N3 Junbi Từ vựng,41,種類,replaced,40,40
N3-vocab-0109,N3 Junbi Từ vựng,41,性格,replaced,100,100
N3-vocab-0110,N3 Junbi Từ vựng,41,性質,replaced,158,158
N3-vocab-0111,N3 Junbi Từ vựng,42,順番,too_short,103,1
N3-vocab-0112,N3 Junbi Từ vựng,42,番,replaced,103,206
N3-vocab-0113,N3 Junbi Từ vựng,42,方法,replaced,77,77
N3-vocab-0114,N3 Junbi Từ vựng,42,製品,replaced,71,71
N3-vocab-0115,N3 Junbi Từ vựng,43,値上がり,replaced,65,31
N3-vocab-0116,N3 Junbi Từ vựng,43,生,replaced,141,141
N3-vocab-0117,N3 Junbi Từ vựng,44,渇く,replaced,32,32
N3-vocab-0118,N3 Junbi Từ vựng,44,かぐ,replaced,25,25
N3-vocab-0119,N3 Junbi Từ vựng,44,叩く,replaced,98,111
N3-vocab-0120,N3 Junbi Từ vựng,45,殴る,replaced,50,50
N3-vocab-0121,N3 Junbi Từ vựng,45,ける,replaced,43,43
N3-vocab-0122,N3 Junbi Từ vựng,45,抱く,replaced,52,52
N3-vocab-0123,N3 Junbi Từ vựng,45,(が)倒れる,replaced,104,104
N3-vocab-0124,N3 Junbi Từ vựng,45,(を)倒す,replaced,96,96
N3-vocab-0125,N3 Junbi Từ vựng,46,(が)起きる,replaced,120,120
N3-vocab-0126,N3 Junbi Từ vựng,46,(を)起こす,replaced,152,152
N3-vocab-0127,N3 Junbi Từ vựng,46,尋ねる,replaced,75,75
N3-vocab-0128,N3 Junbi Từ vựng,47,呼ぶ,replaced,231,231
N3-vocab-0129,N3 Junbi Từ vựng,47,叫ぶ声,replaced,52,52
N3-vocab-0130,N3 Junbi Từ vựng,47,黙る,replaced,95,95
N3-vocab-0131,N3 Junbi Từ vựng,48,飼う,replaced,30,30
N3-vocab-0132,N3 Junbi Từ vựng,48,数える,replaced,83,83
N3-vocab-0133,N3 Junbi Từ vựng,48,(が)乾く,replaced,84,84
N3-vocab-0134,N3 Junbi Từ vựng,48,(を)乾かす,replaced,41,41
N3-vocab-0135,N3 Junbi Từ vựng,49,畳む,replaced,59,59
N3-vocab-0136,N3 Junbi Từ vựng,49,誘う,replaced,100,100
N3-vocab-0137,N3 Junbi Từ vựng,50,(に・を)おごる,replaced,66,66
N3-vocab-0138,N3 Junbi Từ vựng,50,(を)預かる,replaced,55,55
N3-vocab-0139,N3 Junbi Từ vựng,50,(を)預ける,replaced,73,86
N3-vocab-0140,N3 Junbi Từ vựng,51,(が)決まる,replaced,214,214
N3-vocab-0141,N3 Junbi Từ vựng,51,(を)決める,replaced,86,86
N3-vocab-0142,N3 Junbi Từ vựng,51,(が)写る,replaced,83,83
N3-vocab-0143,N3 Junbi Từ vựng,51,(を)写す,replaced,82,82
N3-vocab-0144,N3 Junbi Từ vựng,52,(を)思い出す,replaced,100,100
N3-vocab-0145,N3 Junbi Từ vựng,52,(を)教わる,replaced,61,61
N3-vocab-0146,N3 Junbi Từ vựng,52,(を)申し込む,replaced,78,78
N3-vocab-0147,N3 Junbi Từ vựng,53,(を) 断る,replaced,148,148
N3-vocab-0148,N3 Junbi Từ vựng,53,(が)見つかる,replaced,114,114
N3-vocab-0149,N3 Junbi Từ vựng,53,(を)見つける,replaced,50,50
N3-vocab-0150,N3 Junbi Từ vựng,53,(が)捕まる,replaced,91,91
N3-vocab-0151,N3 Junbi Từ vựng,54,(が)捕まえる,replaced,63,63
N3-vocab-0152,N3 Junbi Từ vựng,54,(が)乗る,replaced,40,40
